From ERCOT historic data.  No screening or filtering applied.  Data looks good though from basic time series plot (2019),,,,
There is 1 hour of missing demand (2016,11,7,6) which is filled with linear interpolation,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,demand (MW)
2018,7,17,16,54129.814478
2018,7,17,17,58262.10978300001
2018,7,17,18,62165.759304
2018,7,17,19,65794.246067
2018,7,17,20,68536.93447000001
2018,7,17,21,70162.98471799999
2018,7,17,22,70949.198622
2018,7,17,23,70896.96774
2018,7,17,24,69719.644478
2018,7,18,1,67251.838135
2018,7,18,2,64367.198887
2018,7,18,3,61663.47497999999
2018,7,18,4,57192.904038
2018,7,18,5,52724.772958999994
2018,7,18,6,48850.920483
2018,7,18,7,46101.089387
2018,7,18,8,43967.489535
2018,7,18,9,42719.493511
2018,7,18,10,42368.868163
2018,7,18,11,43184.500108
2018,7,18,12,44429.980474
2018,7,18,13,45133.339043
2018,7,18,14,47405.756335000005
2018,7,18,15,50969.644810000005
2018,7,18,16,55233.38116900001
2018,7,18,17,59473.954828999995
2018,7,18,18,63437.700527
2018,7,18,19,67129.018119
2018,7,18,20,69952.995083
2018,7,18,21,71485.446142
2018,7,18,22,72237.677013
2018,7,18,23,72148.327826
2018,7,18,24,71117.643753
2018,7,19,1,68761.73094400001
2018,7,19,2,65961.842366
2018,7,19,3,63338.615273
2018,7,19,4,59185.40263
2018,7,19,5,54751.841933
2018,7,19,6,51019.250219
2018,7,19,7,48212.086399
2018,7,19,8,46030.116264
2018,7,19,9,44497.952149000004
2018,7,19,10,43944.869408
2018,7,19,11,44698.356556
2018,7,19,12,45762.213207
2018,7,19,13,46592.201451
2018,7,19,14,49004.161256
2018,7,19,15,52645.104223
2018,7,19,16,57097.886874
2018,7,19,17,61395.845111
2018,7,19,18,65284.77642
2018,7,19,19,68916.56361499999
2018,7,19,20,71592.233874
2018,7,19,21,72745.50674400001
2018,7,19,22,73308.153447
2018,7,19,23,73139.521361
2018,7,19,24,72171.72784600001
2018,7,20,1,69913.848156
2018,7,20,2,67126.764979
2018,7,20,3,64595.734697
2018,7,20,4,60372.260451
2018,7,20,5,55927.841613
2018,7,20,6,52001.708214
2018,7,20,7,49001.269345
2018,7,20,8,46589.3673
2018,7,20,9,44902.00576
2018,7,20,10,44237.385255
2018,7,20,11,44577.12683
2018,7,20,12,45550.527092000004
2018,7,20,13,46136.977642000005
2018,7,20,14,48701.451926
2018,7,20,15,52479.541464
2018,7,20,16,56767.12734500001
2018,7,20,17,60985.63149400001
2018,7,20,18,64936.598440999995
2018,7,20,19,68417.248019
2018,7,20,20,71026.977977
2018,7,20,21,72311.262415
2018,7,20,22,72920.657054
2018,7,20,23,72653.152548
2018,7,20,24,71093.100286
2018,7,21,1,68460.881541
2018,7,21,2,65455.75834
2018,7,21,3,62929.390532000005
2018,7,21,4,59063.057139
2018,7,21,5,54923.65407899999
2018,7,21,6,51152.692300999995
2018,7,21,7,48072.962462999996
2018,7,21,8,45516.853154000004
2018,7,21,9,43690.694284
2018,7,21,10,42470.709063
2018,7,21,11,42020.431999
2018,7,21,12,41830.133389999995
2018,7,21,13,42065.340725
2018,7,21,14,44788.788513
2018,7,21,15,49138.184613
2018,7,21,16,53892.31146900001
2018,7,21,17,58398.562208
2018,7,21,18,62231.69128200001
2018,7,21,19,65417.100620000005
2018,7,21,20,67974.207513
2018,7,21,21,69871.284714
2018,7,21,22,70980.594165
2018,7,21,23,71028.904705
2018,7,21,24,69625.605246
2018,7,22,1,67158.841874
2018,7,22,2,64397.851592
2018,7,22,3,61867.019783
2018,7,22,4,58250.350658
2018,7,22,5,54345.494286
2018,7,22,6,50887.084148
2018,7,22,7,47948.322247000004
2018,7,22,8,45614.088748
2018,7,22,9,43774.028629
2018,7,22,10,42467.528346
2018,7,22,11,41697.355541000004
2018,7,22,12,41080.305758999995
2018,7,22,13,41098.874811
2018,7,22,14,43898.158502
2018,7,22,15,48152.599834
2018,7,22,16,52869.933948000005
2018,7,22,17,57593.96347
2018,7,22,18,61725.557504
2018,7,22,19,65310.938720000006
2018,7,22,20,68050.49896699999
2018,7,22,21,69918.10487000001
2018,7,22,22,71139.055288
2018,7,22,23,71444.879915
2018,7,22,24,70720.413865
2018,7,23,1,68577.919014
2018,7,23,2,65937.902861
2018,7,23,3,63563.434374000004
2018,7,23,4,59488.035458000006
2018,7,23,5,54975.448877999996
2018,7,23,6,51007.797224
2018,7,23,7,48093.325185
2018,7,23,8,46008.983293
2018,7,23,9,44681.427264
2018,7,23,10,44228.640654
2018,7,23,11,44918.979335
2018,7,23,12,46014.016355
2018,7,23,13,46657.922573
2018,7,23,14,49040.673612
2018,7,23,15,52838.690056
2018,7,23,16,57354.719796000005
2018,7,23,17,61952.792438
2018,7,23,18,65997.67950299999
2018,7,23,19,69665.20799299999
2018,7,23,20,72062.901984
2018,7,23,21,73023.64692300001
2018,7,23,22,72994.31947
2018,7,23,23,72540.713448
2018,7,23,24,71101.96651900001
2018,7,24,1,68568.277327
2018,7,24,2,66155.605875
2018,7,24,3,63783.99518400001
2018,7,24,4,59573.235703
2018,7,24,5,55101.664412
2018,7,24,6,51338.670395
2018,7,24,7,48478.19392
2018,7,24,8,46320.65101
2018,7,24,9,44893.38577
2018,7,24,10,44365.838952
2018,7,24,11,44943.371921
2018,7,24,12,46290.778969
2018,7,24,13,46934.664297
2018,7,24,14,48924.54546
2018,7,24,15,52101.801438999995
2018,7,24,16,55827.336202
2018,7,24,17,59246.418680999996
2018,7,24,18,62274.137984
2018,7,24,19,65303.922705
2018,7,24,20,67816.75919400001
2018,7,24,21,69402.300332
2018,7,24,22,70175.912926
2018,7,24,23,69828.818065
2018,7,24,24,68284.775429
2018,7,25,1,65729.496148
2018,7,25,2,63131.38768200001
2018,7,25,3,60631.015175
2018,7,25,4,56217.25633
2018,7,25,5,51678.477578
2018,7,25,6,48004.298969999996
2018,7,25,7,45129.696801
2018,7,25,8,42921.074559
2018,7,25,9,41524.537628
2018,7,25,10,41076.026778
2018,7,25,11,41861.702026
2018,7,25,12,43036.405859
2018,7,25,13,44025.760331
2018,7,25,14,46867.167113
2018,7,25,15,50856.545728
2018,7,25,16,55200.066324
2018,7,25,17,59279.25316
2018,7,25,18,62594.657047
2018,7,25,19,65716.290417
2018,7,25,20,68044.566142
2018,7,25,21,69620.86456799999
2018,7,25,22,70502.98006799999
2018,7,25,23,70224.109574
2018,7,25,24,68723.135312
2018,7,26,1,66199.880129
2018,7,26,2,63401.46239400001
2018,7,26,3,60528.816565
2018,7,26,4,55942.482309000006
2018,7,26,5,51282.867917
2018,7,26,6,47366.721182
2018,7,26,7,44394.702088
2018,7,26,8,42173.738201
2018,7,26,9,40680.056585000006
2018,7,26,10,40176.144585
2018,7,26,11,40841.083516000006
2018,7,26,12,42034.215073
2018,7,26,13,42949.391193
2018,7,26,14,45530.405412
2018,7,26,15,49516.571177
2018,7,26,16,54025.420011
2018,7,26,17,58422.388421
2018,7,26,18,62362.482455
2018,7,26,19,65774.194001
2018,7,26,20,68266.80296
2018,7,26,21,69915.334398
2018,7,26,22,70666.43360399999
2018,7,26,23,70225.803217
2018,7,26,24,68477.77188500001
2018,7,27,1,65794.294469
2018,7,27,2,63275.527364999994
2018,7,27,3,60542.474816999995
2018,7,27,4,56371.232827
2018,7,27,5,52081.118243
2018,7,27,6,48354.557878
2018,7,27,7,45559.817702
2018,7,27,8,43451.166579000004
2018,7,27,9,42089.249158
2018,7,27,10,41547.555251
2018,7,27,11,42081.709643
2018,7,27,12,43172.596297000004
2018,7,27,13,43784.460244
2018,7,27,14,46240.580443
2018,7,27,15,49726.031052
2018,7,27,16,53634.683573
2018,7,27,17,57309.805661
2018,7,27,18,60655.633481
2018,7,27,19,63690.492318
2018,7,27,20,65835.610078
2018,7,27,21,67057.283776
2018,7,27,22,67312.617248
2018,7,27,23,66375.114123
2018,7,27,24,64466.023522
2018,7,28,1,62076.171364999995
2018,7,28,2,60052.477462
2018,7,28,3,57964.845611000004
2018,7,28,4,54510.794174
2018,7,28,5,51033.310735
2018,7,28,6,47830.599488
2018,7,28,7,45408.900295
2018,7,28,8,43525.423416000005
2018,7,28,9,42117.505824
2018,7,28,10,41237.378398
2018,7,28,11,41041.289721
2018,7,28,12,41160.856085
2018,7,28,13,41415.250375999996
2018,7,28,14,44139.290698000004
2018,7,28,15,47900.016577999995
2018,7,28,16,51909.56036
2018,7,28,17,56119.039516
2018,7,28,18,59880.55647
2018,7,28,19,62945.098733000006
2018,7,28,20,65343.890989
2018,7,28,21,66813.893338
2018,7,28,22,67638.55902300001
2018,7,28,23,67646.26076599999
2018,7,28,24,66361.194531
2018,7,29,1,63849.740762
2018,7,29,2,61435.32980399999
2018,7,29,3,59150.80681
2018,7,29,4,55923.590344000004
2018,7,29,5,52495.796047
2018,7,29,6,49378.391466
2018,7,29,7,46721.94565
2018,7,29,8,44608.230905000004
2018,7,29,9,42954.079019
2018,7,29,10,41817.707642
2018,7,29,11,41215.310749000004
2018,7,29,12,40888.54483
2018,7,29,13,40954.154217
2018,7,29,14,43691.397373
2018,7,29,15,48030.795796
2018,7,29,16,52524.141647000004
2018,7,29,17,56348.913994
2018,7,29,18,59373.847757
2018,7,29,19,62254.846125
2018,7,29,20,65079.156585000004
2018,7,29,21,67281.807628
2018,7,29,22,68570.174509
2018,7,29,23,68896.707799
2018,7,29,24,68267.235552
2018,7,30,1,66243.258229
2018,7,30,2,64155.012686
2018,7,30,3,62049.755223
2018,7,30,4,58201.802376
2018,7,30,5,54057.673432
2018,7,30,6,50332.048418
2018,7,30,7,47496.77123
2018,7,30,8,45389.36011
2018,7,30,9,44137.31032
2018,7,30,10,43663.964991
2018,7,30,11,44475.52453
2018,7,30,12,45879.855552
2018,7,30,13,46437.283447
2018,7,30,14,47908.123075999996
2018,7,30,15,50239.390686
2018,7,30,16,52795.64127
2018,7,30,17,55387.673152999996
2018,7,30,18,57537.768799
2018,7,30,19,59686.321145
2018,7,30,20,62037.688805
2018,7,30,21,64313.403768
2018,7,30,22,65958.593173
2018,7,30,23,66133.86592000001
2018,7,30,24,64796.971146
2018,7,31,1,62468.852872
2018,7,31,2,60457.77102000001
2018,7,31,3,58357.557576
2018,7,31,4,54470.959337
2018,7,31,5,50354.227586
2018,7,31,6,46987.939032999995
2018,7,31,7,44439.241172
2018,7,31,8,42607.834477
2018,7,31,9,41527.688707
2018,7,31,10,41227.079202999994
2018,7,31,11,42021.176002
2018,7,31,12,43405.878215
2018,7,31,13,44160.988707
2018,7,31,14,46217.831560000006
2018,7,31,15,48721.264787
2018,7,31,16,51470.956498
2018,7,31,17,54348.048322
2018,7,31,18,55515.130683
2018,7,31,19,56725.447564999995
2018,7,31,20,58029.49699199999
2018,7,31,21,59165.542113
2018,7,31,22,59876.46484099999
2018,7,31,23,59638.429611
2018,7,31,24,58451.00799
2018,8,1,1,56408.827370000006
2018,8,1,2,54353.001652
2018,8,1,3,52575.479368
2018,8,1,4,48865.515402
2018,8,1,5,44870.657836
2018,8,1,6,41554.326951999996
2018,8,1,7,39028.620668
2018,8,1,8,37356.553781
2018,8,1,9,36327.099155
2018,8,1,10,36127.459708999995
2018,8,1,11,37123.975823
2018,8,1,12,38645.366519999996
2018,8,1,13,39595.074457
2018,8,1,14,42217.700886
2018,8,1,15,45737.276847
2018,8,1,16,49728.259532
2018,8,1,17,53613.615639999996
2018,8,1,18,56843.258423
2018,8,1,19,59806.58185
2018,8,1,20,62345.52504
2018,8,1,21,64359.57572000001
2018,8,1,22,65511.666152
2018,8,1,23,65385.622555999995
2018,8,1,24,63942.213987
2018,8,2,1,61264.150096000005
2018,8,2,2,58363.733307
2018,8,2,3,55364.684609
2018,8,2,4,51103.276697
2018,8,2,5,46632.375922
2018,8,2,6,42836.399236000005
2018,8,2,7,40213.616255
2018,8,2,8,38376.869052999995
2018,8,2,9,37245.717701
2018,8,2,10,36971.671729
2018,8,2,11,37872.557486
2018,8,2,12,39419.854368
2018,8,2,13,40351.537248
2018,8,2,14,42866.65375
2018,8,2,15,46422.186344
2018,8,2,16,50516.808935
2018,8,2,17,54485.384587
2018,8,2,18,57953.308945000004
2018,8,2,19,61172.18028200001
2018,8,2,20,63632.02504
2018,8,2,21,65406.903687
2018,8,2,22,66115.226703
2018,8,2,23,65652.799602
2018,8,2,24,64126.055288999996
2018,8,3,1,61486.74914299999
2018,8,3,2,58930.728003
2018,8,3,3,56624.626249
2018,8,3,4,52778.021486
2018,8,3,5,48501.746902
2018,8,3,6,44829.308927
2018,8,3,7,42138.341899
2018,8,3,8,40100.11097
2018,8,3,9,38738.9553
2018,8,3,10,38207.649159
2018,8,3,11,38893.5571
2018,8,3,12,40250.975763
2018,8,3,13,41069.518689
2018,8,3,14,43701.012269
2018,8,3,15,47669.129012
2018,8,3,16,52148.335375999995
2018,8,3,17,56149.262378
2018,8,3,18,59474.44005700001
2018,8,3,19,62570.454983
2018,8,3,20,64976.083351
2018,8,3,21,66291.253503
2018,8,3,22,66946.055748
2018,8,3,23,66359.870784
2018,8,3,24,64459.973373
2018,8,4,1,61560.411296000006
2018,8,4,2,58938.325985
2018,8,4,3,56442.968153999995
2018,8,4,4,52856.248722000004
2018,8,4,5,49165.182994
2018,8,4,6,45695.213028
2018,8,4,7,42954.619614999996
2018,8,4,8,40762.358794
2018,8,4,9,39113.240408
2018,8,4,10,38218.380714
2018,8,4,11,38024.515432
2018,8,4,12,38312.160987
2018,8,4,13,38847.140971
2018,8,4,14,41863.055985
2018,8,4,15,45918.369433
2018,8,4,16,50186.619372
2018,8,4,17,53863.095304999995
2018,8,4,18,56830.000725
2018,8,4,19,59092.548977
2018,8,4,20,60732.582688999995
2018,8,4,21,62262.156310000006
2018,8,4,22,62763.50662000001
2018,8,4,23,61810.34865
2018,8,4,24,60119.889708
2018,8,5,1,57993.010112
2018,8,5,2,56219.971575999996
2018,8,5,3,54426.916814
2018,8,5,4,51536.144137
2018,8,5,5,48348.427792
2018,8,5,6,45361.562974
2018,8,5,7,42900.741009
2018,8,5,8,40917.968399
2018,8,5,9,39521.575241000006
2018,8,5,10,38683.507292
2018,8,5,11,38317.039588
2018,8,5,12,38270.776401999996
2018,8,5,13,38606.958068
2018,8,5,14,41426.976138
2018,8,5,15,45602.334943
2018,8,5,16,49657.935854
2018,8,5,17,53286.213942
2018,8,5,18,56486.116403
2018,8,5,19,58999.971115
2018,8,5,20,60753.258221000004
2018,8,5,21,62125.589235
2018,8,5,22,62987.582269000006
2018,8,5,23,63120.94235599999
2018,8,5,24,62112.729379
2018,8,6,1,60001.767784
2018,8,6,2,58339.235872000005
2018,8,6,3,56653.483654999996
2018,8,6,4,53198.119819
2018,8,6,5,49277.840704
2018,8,6,6,45916.883294
2018,8,6,7,43505.493221
2018,8,6,8,41801.088242000005
2018,8,6,9,40826.560384
2018,8,6,10,40656.154371
2018,8,6,11,41648.868213
2018,8,6,12,43230.766535
2018,8,6,13,44218.68058
2018,8,6,14,46761.86411
2018,8,6,15,50594.910463
2018,8,6,16,54601.079348
2018,8,6,17,57998.602662
2018,8,6,18,60783.890965
2018,8,6,19,63321.20071799999
2018,8,6,20,65441.184922
2018,8,6,21,66610.66776499999
2018,8,6,22,66877.644401
2018,8,6,23,66567.723616
2018,8,6,24,65448.24729199999
2018,8,7,1,63367.667961
2018,8,7,2,61212.52422000001
2018,8,7,3,58917.546728999994
2018,8,7,4,55164.337944000006
2018,8,7,5,51056.551525999996
2018,8,7,6,47525.712422000004
2018,8,7,7,44762.410974
2018,8,7,8,42886.289464999994
2018,8,7,9,41598.402725
2018,8,7,10,41162.266811
2018,8,7,11,42137.232372000006
2018,8,7,12,43866.868258999995
2018,8,7,13,44720.603564
2018,8,7,14,47198.348604
2018,8,7,15,50709.970522
2018,8,7,16,54630.659433
2018,8,7,17,58411.259226
2018,8,7,18,61896.250686
2018,8,7,19,64804.239031
2018,8,7,20,66702.945725
2018,8,7,21,67307.59358
2018,8,7,22,67008.416796
2018,8,7,23,66679.32047
2018,8,7,24,65445.238670000006
2018,8,8,1,63467.560962
2018,8,8,2,61598.237964
2018,8,8,3,59302.523259
2018,8,8,4,55287.096241
2018,8,8,5,51108.353801
2018,8,8,6,47748.841335000005
2018,8,8,7,45368.696223
2018,8,8,8,43603.446011
2018,8,8,9,42609.574445
2018,8,8,10,42435.439837
2018,8,8,11,43523.270441
2018,8,8,12,45074.103524
2018,8,8,13,45771.957061
2018,8,8,14,48092.293882
2018,8,8,15,51575.691114
2018,8,8,16,55383.336675
2018,8,8,17,58662.73782
2018,8,8,18,61024.102788
2018,8,8,19,63005.111151
2018,8,8,20,63850.452019000004
2018,8,8,21,63344.053618
2018,8,8,22,63387.00096900001
2018,8,8,23,63335.757947000006
2018,8,8,24,62409.415355
2018,8,9,1,60452.90680700001
2018,8,9,2,58905.373051999995
2018,8,9,3,56931.864049
2018,8,9,4,53257.107664999996
2018,8,9,5,49114.215205
2018,8,9,6,45634.307992
2018,8,9,7,43083.916832
2018,8,9,8,41307.75938
2018,8,9,9,40156.668338
2018,8,9,10,39913.669851
2018,8,9,11,40967.237656
2018,8,9,12,42836.410126999996
2018,8,9,13,43749.656423
2018,8,9,14,45755.875177999995
2018,8,9,15,48750.827626
2018,8,9,16,52174.780863
2018,8,9,17,55512.421229
2018,8,9,18,59087.878317999995
2018,8,9,19,62488.70205
2018,8,9,20,65009.790924
2018,8,9,21,66451.54698099999
2018,8,9,22,66234.218627
2018,8,9,23,64790.250186000005
2018,8,9,24,62572.758553
2018,8,10,1,60063.749513999996
2018,8,10,2,58447.721424
2018,8,10,3,56144.503523
2018,8,10,4,52116.576282
2018,8,10,5,48335.658311
2018,8,10,6,45247.748642
2018,8,10,7,42908.390596
2018,8,10,8,41333.226738
2018,8,10,9,40406.801407
2018,8,10,10,40235.522986
2018,8,10,11,41326.135282999996
2018,8,10,12,43179.777460000005
2018,8,10,13,44084.352512
2018,8,10,14,46082.361099
2018,8,10,15,48431.553331
2018,8,10,16,50814.094758
2018,8,10,17,52849.543921
2018,8,10,18,54521.18405
2018,8,10,19,56284.128452
2018,8,10,20,57634.183115
2018,8,10,21,58760.664692
2018,8,10,22,59184.47139299999
2018,8,10,23,58506.139533
2018,8,10,24,56323.079527
2018,8,11,1,54001.327566
2018,8,11,2,52955.946303
2018,8,11,3,51300.452086000005
2018,8,11,4,48484.284718
2018,8,11,5,45460.506254
2018,8,11,6,42739.633795999995
2018,8,11,7,40597.718292000005
2018,8,11,8,38974.08747
2018,8,11,9,37983.208187000004
2018,8,11,10,37435.512403
2018,8,11,11,37529.288255
2018,8,11,12,38162.23209
2018,8,11,13,38637.604537
2018,8,11,14,40517.746058
2018,8,11,15,42969.553855
2018,8,11,16,45693.817327
2018,8,11,17,48070.76838
2018,8,11,18,49628.589979000004
2018,8,11,19,50628.79562
2018,8,11,20,51133.503517000005
2018,8,11,21,51662.775878
2018,8,11,22,51705.193613999996
2018,8,11,23,51079.151816000005
2018,8,11,24,49770.561634
2018,8,12,1,48320.111546
2018,8,12,2,47862.009944
2018,8,12,3,46701.871194
2018,8,12,4,44473.064128
2018,8,12,5,42086.14448
2018,8,12,6,39863.959028
2018,8,12,7,38253.038141000005
2018,8,12,8,36890.504155
2018,8,12,9,36156.826591000005
2018,8,12,10,35903.874205
2018,8,12,11,36092.922425
2018,8,12,12,36606.506286
2018,8,12,13,37007.540344
2018,8,12,14,39188.889674
2018,8,12,15,42315.406922
2018,8,12,16,45311.323563
2018,8,12,17,48023.888201999995
2018,8,12,18,49644.898449
2018,8,12,19,50476.233494
2018,8,12,20,51202.255523
2018,8,12,21,51682.869313
2018,8,12,22,51998.222493
2018,8,12,23,52520.36716
2018,8,12,24,51964.837827999996
2018,8,13,1,50553.079436
2018,8,13,2,50070.177342
2018,8,13,3,48749.527911000005
2018,8,13,4,46127.851024
2018,8,13,5,42985.526554000004
2018,8,13,6,40531.020546
2018,8,13,7,38871.982349
2018,8,13,8,37773.736236000004
2018,8,13,9,37420.826938
2018,8,13,10,37848.547471
2018,8,13,11,39488.750831
2018,8,13,12,41822.087277
2018,8,13,13,42939.86026
2018,8,13,14,44700.57429
2018,8,13,15,47384.6199
2018,8,13,16,50531.823362
2018,8,13,17,53683.816356999996
2018,8,13,18,56624.978409
2018,8,13,19,58801.099045
2018,8,13,20,59868.939727
2018,8,13,21,60167.874617999994
2018,8,13,22,60015.07193
2018,8,13,23,59052.07021699999
2018,8,13,24,57335.031158000005
2018,8,14,1,55257.828204
2018,8,14,2,54346.921915
2018,8,14,3,52502.083456
2018,8,14,4,49043.311038
2018,8,14,5,45278.947158999996
2018,8,14,6,42316.385099
2018,8,14,7,40309.038654
2018,8,14,8,38990.20893
2018,8,14,9,38290.382297000004
2018,8,14,10,38379.318718
2018,8,14,11,39669.908605000004
2018,8,14,12,41766.164784
2018,8,14,13,42604.000220999995
2018,8,14,14,44338.745092000005
2018,8,14,15,47201.401654
2018,8,14,16,50421.646838
2018,8,14,17,53320.71327
2018,8,14,18,56355.34544600001
2018,8,14,19,59055.41441699999
2018,8,14,20,60951.116488
2018,8,14,21,62293.937322000005
2018,8,14,22,62933.838692
2018,8,14,23,62583.795081
2018,8,14,24,61354.971556
2018,8,15,1,59178.218972
2018,8,15,2,57829.141521000005
2018,8,15,3,55807.366013
2018,8,15,4,52075.222935000005
2018,8,15,5,48021.021613
2018,8,15,6,44820.523887
2018,8,15,7,42590.594626
2018,8,15,8,41073.241806
2018,8,15,9,40274.30442
2018,8,15,10,40351.615236
2018,8,15,11,41749.001631
2018,8,15,12,43887.059579
2018,8,15,13,44406.634927
2018,8,15,14,46423.945747000005
2018,8,15,15,49791.171779000004
2018,8,15,16,53556.785694
2018,8,15,17,57161.148293
2018,8,15,18,60554.391248
2018,8,15,19,63565.560343
2018,8,15,20,66004.089304
2018,8,15,21,67136.770061
2018,8,15,22,67605.821048
2018,8,15,23,67492.304173
2018,8,15,24,66383.944651
2018,8,16,1,63971.645587
2018,8,16,2,61988.855878999995
2018,8,16,3,59192.972439
2018,8,16,4,54984.438328
2018,8,16,5,50720.851016
2018,8,16,6,47072.232123
2018,8,16,7,44475.855743
2018,8,16,8,42756.144845999996
2018,8,16,9,41727.981679000004
2018,8,16,10,41492.237981
2018,8,16,11,42737.915513
2018,8,16,12,44822.546574
2018,8,16,13,45367.412876999995
2018,8,16,14,47415.306643
2018,8,16,15,51008.801398
2018,8,16,16,55015.701563
2018,8,16,17,58934.474664999994
2018,8,16,18,62541.742294
2018,8,16,19,65813.034611
2018,8,16,20,68021.624886
2018,8,16,21,69092.79244199999
2018,8,16,22,69080.496115
2018,8,16,23,68345.115456
2018,8,16,24,66818.196979
2018,8,17,1,64313.536336000005
2018,8,17,2,62580.654866
2018,8,17,3,59890.846033
2018,8,17,4,55574.625333
2018,8,17,5,51298.07138
2018,8,17,6,47739.37915
2018,8,17,7,45258.923693000004
2018,8,17,8,43547.016157
2018,8,17,9,42360.039560000005
2018,8,17,10,41963.766367000004
2018,8,17,11,42911.54092
2018,8,17,12,44912.464655
2018,8,17,13,45417.503232999996
2018,8,17,14,47506.511107
2018,8,17,15,50996.392015
2018,8,17,16,54674.72145800001
2018,8,17,17,58073.689529999996
2018,8,17,18,61552.999947000004
2018,8,17,19,65176.035062
2018,8,17,20,67936.170347
2018,8,17,21,69096.024151
2018,8,17,22,69394.15363
2018,8,17,23,69173.90115599999
2018,8,17,24,67713.516468
2018,8,18,1,64716.767525
2018,8,18,2,62385.498017
2018,8,18,3,59501.163054
2018,8,18,4,55644.680842999995
2018,8,18,5,51883.056168
2018,8,18,6,48554.798724
2018,8,18,7,45888.694865
2018,8,18,8,43798.833835000005
2018,8,18,9,42319.265956999996
2018,8,18,10,41432.852981
2018,8,18,11,41249.595663
2018,8,18,12,41611.86153
2018,8,18,13,41921.048057
2018,8,18,14,44764.948777
2018,8,18,15,48784.699678
2018,8,18,16,53139.394388
2018,8,18,17,57303.86363099999
2018,8,18,18,61073.800284000004
2018,8,18,19,64118.800364999996
2018,8,18,20,66261.592924
2018,8,18,21,67871.279324
2018,8,18,22,68483.16936
2018,8,18,23,68000.18900700001
2018,8,18,24,65396.953349
2018,8,19,1,61467.641392
2018,8,19,2,58926.7206
2018,8,19,3,56225.43697
2018,8,19,4,52933.751404
2018,8,19,5,49472.971467
2018,8,19,6,46392.986066000005
2018,8,19,7,43953.556114
2018,8,19,8,42087.750165
2018,8,19,9,40777.940242000004
2018,8,19,10,40019.521481
2018,8,19,11,39653.279083999994
2018,8,19,12,39903.761125
