Capacity data calculated from MERRA-2 by Lei Duan,,,,
Top 25% of area used.
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,solar capacity
2018,2,13,3,0
2018,2,13,4,0
2018,2,13,5,0
2018,2,13,6,0
2018,2,13,7,0
2018,2,13,8,0
2018,2,13,9,0
2018,2,13,10,0
2018,2,13,11,0
2018,2,13,12,0
2018,2,13,13,0
2018,2,13,14,0.001478332
2018,2,13,15,0.441443721
2018,2,13,16,0.699353891
2018,2,13,17,0.758228049
2018,2,13,18,0.721340459
2018,2,13,19,0.70198292
2018,2,13,20,0.684852539
2018,2,13,21,0.662056629
2018,2,13,22,0.580173376
2018,2,13,23,0.39503315
2018,2,13,24,0.161374449
2018,2,14,1,0.000114236
2018,2,14,2,0
2018,2,14,3,0
2018,2,14,4,0
2018,2,14,5,0
2018,2,14,6,0
2018,2,14,7,0
2018,2,14,8,0
2018,2,14,9,0
2018,2,14,10,0
2018,2,14,11,0
2018,2,14,12,0
2018,2,14,13,0
2018,2,14,14,0.001771931
2018,2,14,15,0.453331291
2018,2,14,16,0.702098167
2018,2,14,17,0.739730883
2018,2,14,18,0.699456421
2018,2,14,19,0.65890982
2018,2,14,20,0.634902533
2018,2,14,21,0.605512188
2018,2,14,22,0.520068905
2018,2,14,23,0.410514969
2018,2,14,24,0.247224935
2018,2,15,1,0.000213754
2018,2,15,2,0
2018,2,15,3,0
2018,2,15,4,0
2018,2,15,5,0
2018,2,15,6,0
2018,2,15,7,0
2018,2,15,8,0
2018,2,15,9,0
2018,2,15,10,0
2018,2,15,11,0
2018,2,15,12,0
2018,2,15,13,0
2018,2,15,14,0.001918997
2018,2,15,15,0.278044729
2018,2,15,16,0.434945506
2018,2,15,17,0.507903678
2018,2,15,18,0.546290461
2018,2,15,19,0.544887936
2018,2,15,20,0.536622047
2018,2,15,21,0.518595878
2018,2,15,22,0.478011791
2018,2,15,23,0.397830099
2018,2,15,24,0.226110336
2018,2,16,1,6.76E-05
2018,2,16,2,0
2018,2,16,3,0
2018,2,16,4,0
2018,2,16,5,0
2018,2,16,6,0
2018,2,16,7,0
2018,2,16,8,0
2018,2,16,9,0
2018,2,16,10,0
2018,2,16,11,0
2018,2,16,12,0
2018,2,16,13,0
2018,2,16,14,0.002351785
2018,2,16,15,0.176257918
2018,2,16,16,0.335377556
2018,2,16,17,0.398800826
2018,2,16,18,0.428553211
2018,2,16,19,0.424659996
2018,2,16,20,0.411172469
2018,2,16,21,0.346211714
2018,2,16,22,0.257263665
2018,2,16,23,0.180116363
2018,2,16,24,0.070588172
2018,2,17,1,1.60E-05
2018,2,17,2,0
2018,2,17,3,0
2018,2,17,4,0
2018,2,17,5,0
2018,2,17,6,0
2018,2,17,7,0
2018,2,17,8,0
2018,2,17,9,0
2018,2,17,10,0
2018,2,17,11,0
2018,2,17,12,0
2018,2,17,13,0
2018,2,17,14,0.00357122
2018,2,17,15,0.341967874
2018,2,17,16,0.535345503
2018,2,17,17,0.622214234
2018,2,17,18,0.642679908
2018,2,17,19,0.648460491
2018,2,17,20,0.657715288
2018,2,17,21,0.656188673
2018,2,17,22,0.611037554
2018,2,17,23,0.471823005
2018,2,17,24,0.236408731
2018,2,18,1,0.000212184
2018,2,18,2,0
2018,2,18,3,0
2018,2,18,4,0
2018,2,18,5,0
2018,2,18,6,0
2018,2,18,7,0
2018,2,18,8,0
2018,2,18,9,0
2018,2,18,10,0
2018,2,18,11,0
2018,2,18,12,0
2018,2,18,13,0
2018,2,18,14,0.004512175
2018,2,18,15,0.323555247
2018,2,18,16,0.553635376
2018,2,18,17,0.652872015
2018,2,18,18,0.633460462
2018,2,18,19,0.588387522
2018,2,18,20,0.561937694
2018,2,18,21,0.534310476
2018,2,18,22,0.49161303
2018,2,18,23,0.398053154
2018,2,18,24,0.180896234
2018,2,19,1,0.00011332
2018,2,19,2,0
2018,2,19,3,0
2018,2,19,4,0
2018,2,19,5,0
2018,2,19,6,0
2018,2,19,7,0
2018,2,19,8,0
2018,2,19,9,0
2018,2,19,10,0
2018,2,19,11,0
2018,2,19,12,0
2018,2,19,13,0
2018,2,19,14,0.006060396
2018,2,19,15,0.477379914
2018,2,19,16,0.651319428
2018,2,19,17,0.62712087
2018,2,19,18,0.567672499
2018,2,19,19,0.505172679
2018,2,19,20,0.481212572
2018,2,19,21,0.479377803
2018,2,19,22,0.493497119
2018,2,19,23,0.441537917
2018,2,19,24,0.246897553
2018,2,20,1,0.000238745
2018,2,20,2,0
2018,2,20,3,0
2018,2,20,4,0
2018,2,20,5,0
2018,2,20,6,0
2018,2,20,7,0
2018,2,20,8,0
2018,2,20,9,0
2018,2,20,10,0
2018,2,20,11,0
2018,2,20,12,0
2018,2,20,13,0
2018,2,20,14,0.006454163
2018,2,20,15,0.467189334
2018,2,20,16,0.71375102
2018,2,20,17,0.741666394
2018,2,20,18,0.746703875
2018,2,20,19,0.736994757
2018,2,20,20,0.737005012
2018,2,20,21,0.739900849
2018,2,20,22,0.739672826
2018,2,20,23,0.638859188
2018,2,20,24,0.365547671
2018,2,21,1,0.000442426
2018,2,21,2,0
2018,2,21,3,0
2018,2,21,4,0
2018,2,21,5,0
2018,2,21,6,0
2018,2,21,7,0
2018,2,21,8,0
2018,2,21,9,0
2018,2,21,10,0
2018,2,21,11,0
2018,2,21,12,0
2018,2,21,13,0
2018,2,21,14,0.004550181
2018,2,21,15,0.21692258
2018,2,21,16,0.388182465
2018,2,21,17,0.493847104
2018,2,21,18,0.566776283
2018,2,21,19,0.604147892
2018,2,21,20,0.64538212
2018,2,21,21,0.683911103
2018,2,21,22,0.702778527
2018,2,21,23,0.670205005
2018,2,21,24,0.42780122
2018,2,22,1,0.00053597
2018,2,22,2,0
2018,2,22,3,0
2018,2,22,4,0
2018,2,22,5,0
2018,2,22,6,0
2018,2,22,7,0
2018,2,22,8,0
2018,2,22,9,0
2018,2,22,10,0
2018,2,22,11,0
2018,2,22,12,0
2018,2,22,13,0
2018,2,22,14,0.012880302
2018,2,22,15,0.508219766
2018,2,22,16,0.695833118
2018,2,22,17,0.732445895
2018,2,22,18,0.754633885
2018,2,22,19,0.757580228
2018,2,22,20,0.755493327
2018,2,22,21,0.756427909
2018,2,22,22,0.753582496
2018,2,22,23,0.641100867
2018,2,22,24,0.3493017
2018,2,23,1,0.000527172
2018,2,23,2,0
2018,2,23,3,0
2018,2,23,4,0
2018,2,23,5,0
2018,2,23,6,0
2018,2,23,7,0
2018,2,23,8,0
2018,2,23,9,0
2018,2,23,10,0
2018,2,23,11,0
2018,2,23,12,0
2018,2,23,13,0
2018,2,23,14,0.010863546
2018,2,23,15,0.470996543
2018,2,23,16,0.713408217
2018,2,23,17,0.739567097
2018,2,23,18,0.748429903
2018,2,23,19,0.746307028
2018,2,23,20,0.747993038
2018,2,23,21,0.747668793
2018,2,23,22,0.7361227
2018,2,23,23,0.650887271
2018,2,23,24,0.424938786
2018,2,24,1,0.000718047
2018,2,24,2,0
2018,2,24,3,0
2018,2,24,4,0
2018,2,24,5,0
2018,2,24,6,0
2018,2,24,7,0
2018,2,24,8,0
2018,2,24,9,0
2018,2,24,10,0
2018,2,24,11,0
2018,2,24,12,0
2018,2,24,13,0
2018,2,24,14,0.019510908
2018,2,24,15,0.52728654
2018,2,24,16,0.787947221
2018,2,24,17,0.791022844
2018,2,24,18,0.791072656
2018,2,24,19,0.78054467
2018,2,24,20,0.785457431
2018,2,24,21,0.797426644
2018,2,24,22,0.798025704
2018,2,24,23,0.693560821
2018,2,24,24,0.402304604
2018,2,25,1,0.000803306
2018,2,25,2,0
2018,2,25,3,0
2018,2,25,4,0
2018,2,25,5,0
2018,2,25,6,0
2018,2,25,7,0
2018,2,25,8,0
2018,2,25,9,0
2018,2,25,10,0
2018,2,25,11,0
2018,2,25,12,0
2018,2,25,13,0
2018,2,25,14,0.022896124
2018,2,25,15,0.585379351
2018,2,25,16,0.790805962
2018,2,25,17,0.801825016
2018,2,25,18,0.787219162
2018,2,25,19,0.770854382
2018,2,25,20,0.766433851
2018,2,25,21,0.774036872
2018,2,25,22,0.777499157
2018,2,25,23,0.681166209
2018,2,25,24,0.386510905
2018,2,26,1,0.001130945
2018,2,26,2,0
2018,2,26,3,0
2018,2,26,4,0
2018,2,26,5,0
2018,2,26,6,0
2018,2,26,7,0
2018,2,26,8,0
2018,2,26,9,0
2018,2,26,10,0
2018,2,26,11,0
2018,2,26,12,0
2018,2,26,13,0
2018,2,26,14,0.025169448
2018,2,26,15,0.651592361
2018,2,26,16,0.802323632
2018,2,26,17,0.820834793
2018,2,26,18,0.806855434
2018,2,26,19,0.787190481
2018,2,26,20,0.781970135
2018,2,26,21,0.783795018
2018,2,26,22,0.77822842
2018,2,26,23,0.691546119
2018,2,26,24,0.402196389
2018,2,27,1,0.00129913
2018,2,27,2,0
2018,2,27,3,0
2018,2,27,4,0
2018,2,27,5,0
2018,2,27,6,0
2018,2,27,7,0
2018,2,27,8,0
2018,2,27,9,0
2018,2,27,10,0
2018,2,27,11,0
2018,2,27,12,0
2018,2,27,13,0
2018,2,27,14,0.028537144
2018,2,27,15,0.23604992
2018,2,27,16,0.294631436
2018,2,27,17,0.34982328
2018,2,27,18,0.447807648
2018,2,27,19,0.492520276
2018,2,27,20,0.476624908
2018,2,27,21,0.448086754
2018,2,27,22,0.353735651
2018,2,27,23,0.289870551
2018,2,27,24,0.172276756
2018,2,28,1,0.001435535
2018,2,28,2,0
2018,2,28,3,0
2018,2,28,4,0
2018,2,28,5,0
2018,2,28,6,0
2018,2,28,7,0
2018,2,28,8,0
2018,2,28,9,0
2018,2,28,10,0
2018,2,28,11,0
2018,2,28,12,0
2018,2,28,13,0
2018,2,28,14,0.024248653
2018,2,28,15,0.309413564
2018,2,28,16,0.520103525
2018,2,28,17,0.605271999
2018,2,28,18,0.630803526
2018,2,28,19,0.64777232
2018,2,28,20,0.646003281
2018,2,28,21,0.615891295
2018,2,28,22,0.565749752
2018,2,28,23,0.473739486
2018,2,28,24,0.302075433
2018,3,1,1,0.002460944
2018,3,1,2,0
2018,3,1,3,0
2018,3,1,4,0
2018,3,1,5,0
2018,3,1,6,0
2018,3,1,7,0
2018,3,1,8,0
2018,3,1,9,0
2018,3,1,10,0
2018,3,1,11,0
2018,3,1,12,0
2018,3,1,13,0
2018,3,1,14,0.050325045
2018,3,1,15,0.592607459
2018,3,1,16,0.805601345
2018,3,1,17,0.80473184
2018,3,1,18,0.781088387
2018,3,1,19,0.758560762
2018,3,1,20,0.763406568
2018,3,1,21,0.778083455
2018,3,1,22,0.784739158
2018,3,1,23,0.693778329
2018,3,1,24,0.42454569
2018,3,2,1,0.0026876
2018,3,2,2,0
2018,3,2,3,0
2018,3,2,4,0
2018,3,2,5,0
2018,3,2,6,0
2018,3,2,7,0
2018,3,2,8,0
2018,3,2,9,0
2018,3,2,10,0
2018,3,2,11,0
2018,3,2,12,0
2018,3,2,13,0
2018,3,2,14,0.056729316
2018,3,2,15,0.631418176
2018,3,2,16,0.835036105
2018,3,2,17,0.810369363
2018,3,2,18,0.79932953
2018,3,2,19,0.78129163
2018,3,2,20,0.778004
2018,3,2,21,0.783789323
2018,3,2,22,0.780499498
2018,3,2,23,0.700470316
2018,3,2,24,0.440903349
2018,3,3,1,0.003078887
2018,3,3,2,0
2018,3,3,3,0
2018,3,3,4,0
2018,3,3,5,0
2018,3,3,6,0
2018,3,3,7,0
2018,3,3,8,0
2018,3,3,9,0
2018,3,3,10,0
2018,3,3,11,0
2018,3,3,12,0
2018,3,3,13,0
2018,3,3,14,0.070080651
2018,3,3,15,0.586789678
2018,3,3,16,0.757017807
2018,3,3,17,0.759953174
2018,3,3,18,0.736317925
2018,3,3,19,0.709897885
2018,3,3,20,0.703499198
2018,3,3,21,0.713476031
2018,3,3,22,0.725803048
2018,3,3,23,0.680032633
2018,3,3,24,0.457586866
2018,3,4,1,0.004527546
2018,3,4,2,0
2018,3,4,3,0
2018,3,4,4,0
2018,3,4,5,0
2018,3,4,6,0
2018,3,4,7,0
2018,3,4,8,0
2018,3,4,9,0
2018,3,4,10,0
2018,3,4,11,0
2018,3,4,12,0
2018,3,4,13,0
2018,3,4,14,0.071854407
2018,3,4,15,0.568151475
2018,3,4,16,0.800687543
2018,3,4,17,0.792891468
2018,3,4,18,0.780312394
2018,3,4,19,0.766589654
2018,3,4,20,0.767478297
2018,3,4,21,0.776500591
2018,3,4,22,0.774200482
2018,3,4,23,0.708851758
2018,3,4,24,0.469951231
2018,3,5,1,0.004651921
2018,3,5,2,0
2018,3,5,3,0
2018,3,5,4,0
2018,3,5,5,0
2018,3,5,6,0
2018,3,5,7,0
2018,3,5,8,0
2018,3,5,9,0
2018,3,5,10,0
2018,3,5,11,0
2018,3,5,12,0
2018,3,5,13,0
2018,3,5,14,0.085939021
2018,3,5,15,0.524308032
2018,3,5,16,0.730127134
2018,3,5,17,0.774279145
2018,3,5,18,0.775282037
2018,3,5,19,0.765629881
2018,3,5,20,0.753918871
2018,3,5,21,0.720615298
2018,3,5,22,0.619276154
2018,3,5,23,0.488982564
2018,3,5,24,0.299382085
2018,3,6,1,0.006213826
2018,3,6,2,0
2018,3,6,3,0
2018,3,6,4,0
2018,3,6,5,0
2018,3,6,6,0
2018,3,6,7,0
2018,3,6,8,0
2018,3,6,9,0
2018,3,6,10,0
2018,3,6,11,0
2018,3,6,12,0
2018,3,6,13,0
2018,3,6,14,0.087842727
2018,3,6,15,0.589123372
2018,3,6,16,0.767363964
2018,3,6,17,0.790733852
2018,3,6,18,0.77677546
2018,3,6,19,0.750742298
2018,3,6,20,0.737543211
2018,3,6,21,0.730637588
2018,3,6,22,0.724854127
2018,3,6,23,0.64919679
2018,3,6,24,0.392570335
2018,3,7,1,0.008785504
2018,3,7,2,0
2018,3,7,3,0
2018,3,7,4,0
2018,3,7,5,0
2018,3,7,6,0
2018,3,7,7,0
2018,3,7,8,0
2018,3,7,9,0
2018,3,7,10,0
2018,3,7,11,0
2018,3,7,12,0
2018,3,7,13,0
2018,3,7,14,0.109549598
2018,3,7,15,0.616647942
2018,3,7,16,0.844788741
2018,3,7,17,0.838554248
2018,3,7,18,0.830570575
2018,3,7,19,0.812163109
2018,3,7,20,0.805151937
2018,3,7,21,0.800085047
2018,3,7,22,0.79620578
2018,3,7,23,0.72395164
2018,3,7,24,0.455733746
2018,3,8,1,0.006105821
2018,3,8,2,0
2018,3,8,3,0
2018,3,8,4,0
2018,3,8,5,0
2018,3,8,6,0
2018,3,8,7,0
2018,3,8,8,0
2018,3,8,9,0
2018,3,8,10,0
2018,3,8,11,0
2018,3,8,12,0
2018,3,8,13,0
2018,3,8,14,0.057548659
2018,3,8,15,0.229455723
2018,3,8,16,0.438275915
2018,3,8,17,0.528601483
2018,3,8,18,0.598662987
2018,3,8,19,0.661748531
2018,3,8,20,0.706616203
2018,3,8,21,0.72579936
2018,3,8,22,0.733109547
2018,3,8,23,0.683321528
2018,3,8,24,0.451664216
2018,3,9,1,0.011400639
2018,3,9,2,0
2018,3,9,3,0
2018,3,9,4,0
2018,3,9,5,0
2018,3,9,6,0
2018,3,9,7,0
2018,3,9,8,0
2018,3,9,9,0
2018,3,9,10,0
2018,3,9,11,0
2018,3,9,12,0
2018,3,9,13,0
2018,3,9,14,0.123208879
2018,3,9,15,0.494383894
2018,3,9,16,0.678927563
2018,3,9,17,0.698174147
2018,3,9,18,0.668850313
2018,3,9,19,0.636824889
2018,3,9,20,0.639902512
2018,3,9,21,0.630997451
2018,3,9,22,0.580408719
2018,3,9,23,0.416440261
2018,3,9,24,0.258039264
2018,3,10,1,0.012648183
2018,3,10,2,0
2018,3,10,3,0
2018,3,10,4,0
2018,3,10,5,0
2018,3,10,6,0
2018,3,10,7,0
2018,3,10,8,0
2018,3,10,9,0
2018,3,10,10,0
2018,3,10,11,0
2018,3,10,12,0
2018,3,10,13,0
2018,3,10,14,0.136553856
2018,3,10,15,0.591333223
2018,3,10,16,0.813153795
2018,3,10,17,0.796570496
2018,3,10,18,0.786573936
2018,3,10,19,0.762429355
2018,3,10,20,0.753554159
2018,3,10,21,0.721646721
2018,3,10,22,0.615903472
2018,3,10,23,0.386449437
2018,3,10,24,0.173626433
2018,3,11,1,0.006658033
2018,3,11,2,0
2018,3,11,3,0
2018,3,11,4,0
2018,3,11,5,0
2018,3,11,6,0
2018,3,11,7,0
2018,3,11,8,0
2018,3,11,9,0
2018,3,11,10,0
2018,3,11,11,0
2018,3,11,12,0
2018,3,11,13,0
2018,3,11,14,0.035826724
2018,3,11,15,0.140959275
2018,3,11,16,0.249334345
2018,3,11,17,0.378379657
2018,3,11,18,0.479812029
2018,3,11,19,0.564807285
2018,3,11,20,0.604633472
2018,3,11,21,0.580855087
2018,3,11,22,0.54039066
2018,3,11,23,0.510450411
2018,3,11,24,0.386058918
2018,3,12,1,0.015452005
2018,3,12,2,0
2018,3,12,3,0
2018,3,12,4,0
2018,3,12,5,0
2018,3,12,6,0
2018,3,12,7,0
2018,3,12,8,0
2018,3,12,9,0
2018,3,12,10,0
2018,3,12,11,0
2018,3,12,12,0
2018,3,12,13,0
2018,3,12,14,0.16311367
2018,3,12,15,0.620241545
2018,3,12,16,0.80492241
2018,3,12,17,0.821408007
2018,3,12,18,0.813348377
2018,3,12,19,0.794498112
2018,3,12,20,0.795241171
2018,3,12,21,0.801141094
2018,3,12,22,0.793493439
2018,3,12,23,0.724976052
2018,3,12,24,0.509339908
2018,3,13,1,0.018806939
2018,3,13,2,0
2018,3,13,3,0
2018,3,13,4,0
2018,3,13,5,0
2018,3,13,6,0
2018,3,13,7,0
2018,3,13,8,0
2018,3,13,9,0
2018,3,13,10,0
2018,3,13,11,0
2018,3,13,12,0
2018,3,13,13,0
2018,3,13,14,0.156755032
2018,3,13,15,0.558131752
2018,3,13,16,0.733105588
2018,3,13,17,0.775491536
2018,3,13,18,0.785253401
2018,3,13,19,0.777762349
2018,3,13,20,0.7799398
2018,3,13,21,0.791843789
2018,3,13,22,0.790673591
2018,3,13,23,0.727902812
2018,3,13,24,0.513803189
2018,3,14,1,0.023893283
2018,3,14,2,0
2018,3,14,3,0
2018,3,14,4,0
2018,3,14,5,0
2018,3,14,6,0
2018,3,14,7,0
2018,3,14,8,0
2018,3,14,9,0
2018,3,14,10,0
2018,3,14,11,0
2018,3,14,12,0
2018,3,14,13,0
2018,3,14,14,0.1557265
2018,3,14,15,0.477289896
2018,3,14,16,0.662781989
2018,3,14,17,0.712056746
2018,3,14,18,0.714959331
2018,3,14,19,0.711619203
2018,3,14,20,0.70393552
2018,3,14,21,0.677098593
2018,3,14,22,0.614117665
2018,3,14,23,0.495195001
2018,3,14,24,0.310859975
2018,3,15,1,0.034323183
2018,3,15,2,0
2018,3,15,3,0
2018,3,15,4,0
2018,3,15,5,0
2018,3,15,6,0
2018,3,15,7,0
2018,3,15,8,0
2018,3,15,9,0
2018,3,15,10,0
2018,3,15,11,0
2018,3,15,12,0
2018,3,15,13,0
2018,3,15,14,0.109265185
2018,3,15,15,0.426427037
2018,3,15,16,0.610780608
2018,3,15,17,0.65857887
2018,3,15,18,0.665089016
2018,3,15,19,0.63087176
2018,3,15,20,0.562654413
2018,3,15,21,0.501681679
2018,3,15,22,0.454005562
2018,3,15,23,0.406899927
2018,3,15,24,0.316180564
2018,3,16,1,0.029464461
2018,3,16,2,0
2018,3,16,3,0
2018,3,16,4,0
2018,3,16,5,0
2018,3,16,6,0
2018,3,16,7,0
2018,3,16,8,0
2018,3,16,9,0
2018,3,16,10,0
2018,3,16,11,0
2018,3,16,12,0
2018,3,16,13,0
2018,3,16,14,0.207570033
2018,3,16,15,0.620658877
2018,3,16,16,0.779025691
2018,3,16,17,0.826014618
2018,3,16,18,0.825525586
2018,3,16,19,0.808888409
2018,3,16,20,0.801437165
2018,3,16,21,0.804531008
2018,3,16,22,0.783501222
2018,3,16,23,0.681818012
2018,3,16,24,0.49403517
2018,3,17,1,0.036867385
2018,3,17,2,0
2018,3,17,3,0
2018,3,17,4,0
2018,3,17,5,0
2018,3,17,6,0
2018,3,17,7,0
2018,3,17,8,0
2018,3,17,9,0
2018,3,17,10,0
2018,3,17,11,0
2018,3,17,12,0
2018,3,17,13,0
2018,3,17,14,0.124754716
2018,3,17,15,0.409112773
2018,3,17,16,0.595845745
2018,3,17,17,0.67274616
2018,3,17,18,0.712078333
2018,3,17,19,0.705215797
2018,3,17,20,0.727245142
2018,3,17,21,0.771024836
2018,3,17,22,0.80020198
2018,3,17,23,0.73403201
2018,3,17,24,0.514884576
2018,3,18,1,0.032759602
2018,3,18,2,0
2018,3,18,3,0
2018,3,18,4,0
2018,3,18,5,0
2018,3,18,6,0
2018,3,18,7,0
2018,3,18,8,0
2018,3,18,9,0
2018,3,18,10,0
2018,3,18,11,0
2018,3,18,12,0
2018,3,18,13,0
2018,3,18,14,0.113311856
2018,3,18,15,0.44104226
2018,3,18,16,0.697707284
2018,3,18,17,0.791467571
2018,3,18,18,0.807195517
2018,3,18,19,0.793281511
2018,3,18,20,0.798635437
2018,3,18,21,0.817799942
2018,3,18,22,0.808883738
2018,3,18,23,0.735898329
2018,3,18,24,0.518121397
2018,3,19,1,0.043193269
2018,3,19,2,0
2018,3,19,3,0
2018,3,19,4,0
2018,3,19,5,0
2018,3,19,6,0
2018,3,19,7,0
2018,3,19,8,0
2018,3,19,9,0
2018,3,19,10,0
2018,3,19,11,0
2018,3,19,12,0
2018,3,19,13,0
2018,3,19,14,0.239218779
2018,3,19,15,0.678708689
2018,3,19,16,0.847346874
2018,3,19,17,0.844458189
2018,3,19,18,0.823216739
2018,3,19,19,0.79752578
2018,3,19,20,0.778705429
2018,3,19,21,0.77209706
2018,3,19,22,0.763334804
2018,3,19,23,0.713712309
2018,3,19,24,0.514256637
2018,3,20,1,0.057164654
2018,3,20,2,0
2018,3,20,3,0
2018,3,20,4,0
2018,3,20,5,0
2018,3,20,6,0
2018,3,20,7,0
2018,3,20,8,0
2018,3,20,9,0
2018,3,20,10,0
2018,3,20,11,0
2018,3,20,12,0
2018,3,20,13,0
2018,3,20,14,0.262428405
2018,3,20,15,0.699898502
2018,3,20,16,0.865260969
2018,3,20,17,0.871856994
2018,3,20,18,0.864183204
2018,3,20,19,0.848708097
2018,3,20,20,0.840650226
2018,3,20,21,0.843647774
2018,3,20,22,0.830460175
2018,3,20,23,0.749080659
2018,3,20,24,0.555808813
2018,3,21,1,0.071115479
2018,3,21,2,0
2018,3,21,3,0
2018,3,21,4,0
2018,3,21,5,0
2018,3,21,6,0
2018,3,21,7,0
2018,3,21,8,0
2018,3,21,9,0
2018,3,21,10,0
2018,3,21,11,0
2018,3,21,12,0
2018,3,21,13,0
2018,3,21,14,0.268860288
2018,3,21,15,0.628725232
2018,3,21,16,0.788352372
2018,3,21,17,0.789253763
2018,3,21,18,0.78441744
2018,3,21,19,0.774339254
2018,3,21,20,0.782676716
2018,3,21,21,0.797607789
2018,3,21,22,0.800133115
2018,3,21,23,0.718211717
2018,3,21,24,0.545578382
2018,3,22,1,0.071336786
2018,3,22,2,0
2018,3,22,3,0
2018,3,22,4,0
2018,3,22,5,0
2018,3,22,6,0
2018,3,22,7,0
2018,3,22,8,0
2018,3,22,9,0
2018,3,22,10,0
2018,3,22,11,0
2018,3,22,12,0
2018,3,22,13,0
2018,3,22,14,0.257891996
2018,3,22,15,0.660219929
2018,3,22,16,0.819879759
2018,3,22,17,0.806491989
2018,3,22,18,0.780930718
2018,3,22,19,0.756860454
2018,3,22,20,0.755594474
2018,3,22,21,0.762748723
2018,3,22,22,0.76537188
2018,3,22,23,0.669044751
2018,3,22,24,0.484133975
2018,3,23,1,0.070730988
2018,3,23,2,0
2018,3,23,3,0
2018,3,23,4,0
2018,3,23,5,0
2018,3,23,6,0
2018,3,23,7,0
2018,3,23,8,0
2018,3,23,9,0
2018,3,23,10,0
2018,3,23,11,0
2018,3,23,12,0
2018,3,23,13,0
2018,3,23,14,0.099156577
2018,3,23,15,0.234186514
2018,3,23,16,0.410764542
2018,3,23,17,0.516489145
2018,3,23,18,0.569042384
2018,3,23,19,0.593613374
2018,3,23,20,0.587342244
2018,3,23,21,0.5686598
2018,3,23,22,0.570714926
2018,3,23,23,0.579824155
2018,3,23,24,0.485085757
2018,3,24,1,0.098448531
2018,3,24,2,0
2018,3,24,3,0
2018,3,24,4,0
2018,3,24,5,0
2018,3,24,6,0
2018,3,24,7,0
2018,3,24,8,0
2018,3,24,9,0
2018,3,24,10,0
2018,3,24,11,0
2018,3,24,12,0
2018,3,24,13,0
2018,3,24,14,0.167909743
2018,3,24,15,0.364833956
2018,3,24,16,0.661145603
2018,3,24,17,0.74392023
2018,3,24,18,0.719949292
2018,3,24,19,0.689346877
2018,3,24,20,0.675286442
2018,3,24,21,0.659548341
2018,3,24,22,0.665822392
2018,3,24,23,0.672097392
2018,3,24,24,0.53450105
2018,3,25,1,0.101545596
2018,3,25,2,0
2018,3,25,3,0
2018,3,25,4,0
2018,3,25,5,0
2018,3,25,6,0
2018,3,25,7,0
2018,3,25,8,0
2018,3,25,9,0
2018,3,25,10,0
2018,3,25,11,0
2018,3,25,12,0
2018,3,25,13,0
2018,3,25,14,0.276195481
2018,3,25,15,0.44197157
2018,3,25,16,0.584814357
2018,3,25,17,0.674141014
2018,3,25,18,0.703244453
2018,3,25,19,0.705298116
2018,3,25,20,0.718488794
2018,3,25,21,0.743460647
2018,3,25,22,0.742298334
2018,3,25,23,0.650700769
2018,3,25,24,0.497270156
2018,3,26,1,0.101012785
2018,3,26,2,0
2018,3,26,3,0
2018,3,26,4,0
2018,3,26,5,0
2018,3,26,6,0
2018,3,26,7,0
2018,3,26,8,0
2018,3,26,9,0
2018,3,26,10,0
2018,3,26,11,0
2018,3,26,12,0
2018,3,26,13,0
2018,3,26,14,0.20625569
2018,3,26,15,0.364531172
2018,3,26,16,0.418671516
2018,3,26,17,0.42777839
2018,3,26,18,0.435824065
2018,3,26,19,0.414040417
2018,3,26,20,0.388010866
2018,3,26,21,0.37424799
2018,3,26,22,0.31621901
2018,3,26,23,0.251276918
2018,3,26,24,0.122466778
2018,3,27,1,0.021562052
2018,3,27,2,0
2018,3,27,3,0
2018,3,27,4,0
2018,3,27,5,0
2018,3,27,6,0
2018,3,27,7,0
2018,3,27,8,0
2018,3,27,9,0
2018,3,27,10,0
2018,3,27,11,0
2018,3,27,12,0
2018,3,27,13,0
2018,3,27,14,0.044465557
2018,3,27,15,0.130853569
2018,3,27,16,0.23600413
2018,3,27,17,0.323063069
2018,3,27,18,0.38432183
2018,3,27,19,0.418434864
2018,3,27,20,0.434744589
2018,3,27,21,0.433774184
2018,3,27,22,0.408689203
2018,3,27,23,0.365257352
2018,3,27,24,0.213686471
2018,3,28,1,0.067451218
2018,3,28,2,0
2018,3,28,3,0
2018,3,28,4,0
2018,3,28,5,0
2018,3,28,6,0
2018,3,28,7,0
2018,3,28,8,0
2018,3,28,9,0
2018,3,28,10,0
2018,3,28,11,0
2018,3,28,12,0
2018,3,28,13,0
2018,3,28,14,0.238288141
2018,3,28,15,0.580355197
2018,3,28,16,0.797816381
2018,3,28,17,0.846694662
2018,3,28,18,0.85287703
2018,3,28,19,0.846353006
2018,3,28,20,0.845413641
2018,3,28,21,0.850621949
2018,3,28,22,0.841949106
2018,3,28,23,0.765037818
2018,3,28,24,0.617522602
2018,3,29,1,0.152319864
2018,3,29,2,0
2018,3,29,3,0
2018,3,29,4,0
2018,3,29,5,0
2018,3,29,6,0
2018,3,29,7,0
2018,3,29,8,0
2018,3,29,9,0
2018,3,29,10,0
2018,3,29,11,0
2018,3,29,12,0
2018,3,29,13,0
2018,3,29,14,0.377179386
2018,3,29,15,0.699251177
