Capacity data calculated from MERRA-2 by Lei Duan,,,,
Top 25% of area used.
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind capacity
2018,10,15,16,0.847134054
2018,10,15,17,0.789523753
2018,10,15,18,0.733957591
2018,10,15,19,0.655716026
2018,10,15,20,0.541704033
2018,10,15,21,0.458392366
2018,10,15,22,0.432699978
2018,10,15,23,0.441210335
2018,10,15,24,0.414188861
2018,10,16,1,0.382019884
2018,10,16,2,0.3249067
2018,10,16,3,0.268868924
2018,10,16,4,0.237415558
2018,10,16,5,0.216761494
2018,10,16,6,0.223400903
2018,10,16,7,0.255511534
2018,10,16,8,0.302528042
2018,10,16,9,0.329337652
2018,10,16,10,0.320557847
2018,10,16,11,0.310749955
2018,10,16,12,0.32527906
2018,10,16,13,0.331527922
2018,10,16,14,0.311418794
2018,10,16,15,0.274144361
2018,10,16,16,0.269418656
2018,10,16,17,0.248917678
2018,10,16,18,0.213290166
2018,10,16,19,0.191599986
2018,10,16,20,0.180784322
2018,10,16,21,0.175471483
2018,10,16,22,0.176324922
2018,10,16,23,0.16673127
2018,10,16,24,0.151206863
2018,10,17,1,0.150687449
2018,10,17,2,0.162074538
2018,10,17,3,0.129484775
2018,10,17,4,0.098669875
2018,10,17,5,0.10230145
2018,10,17,6,0.126471981
2018,10,17,7,0.174000205
2018,10,17,8,0.241941812
2018,10,17,9,0.314335374
2018,10,17,10,0.349522038
2018,10,17,11,0.344980877
2018,10,17,12,0.326787344
2018,10,17,13,0.314953596
2018,10,17,14,0.26034945
2018,10,17,15,0.149495243
2018,10,17,16,0.178627306
2018,10,17,17,0.308348392
2018,10,17,18,0.35115277
2018,10,17,19,0.347873274
2018,10,17,20,0.32965053
2018,10,17,21,0.313832157
2018,10,17,22,0.31050443
2018,10,17,23,0.303389219
2018,10,17,24,0.289034728
2018,10,18,1,0.31762796
2018,10,18,2,0.297953156
2018,10,18,3,0.250887152
2018,10,18,4,0.19431249
2018,10,18,5,0.151016741
2018,10,18,6,0.116285698
2018,10,18,7,0.095026589
2018,10,18,8,0.092125668
2018,10,18,9,0.101280915
2018,10,18,10,0.103635274
2018,10,18,11,0.102656916
2018,10,18,12,0.107483938
2018,10,18,13,0.117136342
2018,10,18,14,0.114446468
2018,10,18,15,0.095877489
2018,10,18,16,0.147088855
2018,10,18,17,0.172904656
2018,10,18,18,0.183495184
2018,10,18,19,0.184578002
2018,10,18,20,0.168913059
2018,10,18,21,0.135748888
2018,10,18,22,0.102995426
2018,10,18,23,0.085693408
2018,10,18,24,0.079991323
2018,10,19,1,0.092032871
2018,10,19,2,0.096977079
2018,10,19,3,0.100805717
2018,10,19,4,0.107431869
2018,10,19,5,0.116030938
2018,10,19,6,0.117526077
2018,10,19,7,0.119446792
2018,10,19,8,0.119319726
2018,10,19,9,0.114671053
2018,10,19,10,0.106520707
2018,10,19,11,0.104534022
2018,10,19,12,0.111219481
2018,10,19,13,0.12686646
2018,10,19,14,0.119405435
2018,10,19,15,0.073770063
2018,10,19,16,0.062294328
2018,10,19,17,0.072752465
2018,10,19,18,0.070474929
2018,10,19,19,0.07646224
2018,10,19,20,0.088326131
2018,10,19,21,0.104790575
2018,10,19,22,0.112457894
2018,10,19,23,0.104292062
2018,10,19,24,0.142466953
2018,10,20,1,0.165988669
2018,10,20,2,0.213647798
2018,10,20,3,0.260700554
2018,10,20,4,0.328040443
2018,10,20,5,0.415070922
2018,10,20,6,0.530848747
2018,10,20,7,0.640877928
2018,10,20,8,0.703335804
2018,10,20,9,0.709882542
2018,10,20,10,0.646606311
2018,10,20,11,0.589688109
2018,10,20,12,0.534660668
2018,10,20,13,0.492179257
2018,10,20,14,0.408084724
2018,10,20,15,0.172266454
2018,10,20,16,0.171093331
2018,10,20,17,0.249949503
2018,10,20,18,0.229369996
2018,10,20,19,0.200727256
2018,10,20,20,0.186104868
2018,10,20,21,0.187156303
2018,10,20,22,0.199247353
2018,10,20,23,0.203090854
2018,10,20,24,0.269142395
2018,10,21,1,0.355622441
2018,10,21,2,0.404375492
2018,10,21,3,0.412364698
2018,10,21,4,0.418121916
2018,10,21,5,0.419093819
2018,10,21,6,0.40487554
2018,10,21,7,0.392439133
2018,10,21,8,0.381102662
2018,10,21,9,0.362164413
2018,10,21,10,0.331714111
2018,10,21,11,0.312980909
2018,10,21,12,0.303498044
2018,10,21,13,0.295558631
2018,10,21,14,0.26447513
2018,10,21,15,0.107765246
2018,10,21,16,0.105110852
2018,10,21,17,0.279296815
2018,10,21,18,0.308966374
2018,10,21,19,0.307482668
2018,10,21,20,0.306106831
2018,10,21,21,0.301828232
2018,10,21,22,0.299663442
2018,10,21,23,0.290884098
2018,10,21,24,0.370376133
2018,10,22,1,0.588955701
2018,10,22,2,0.677834596
2018,10,22,3,0.719428613
2018,10,22,4,0.71609169
2018,10,22,5,0.692904533
2018,10,22,6,0.651425737
2018,10,22,7,0.604203058
2018,10,22,8,0.557962795
2018,10,22,9,0.5372111
2018,10,22,10,0.499873214
2018,10,22,11,0.44561108
2018,10,22,12,0.39790611
2018,10,22,13,0.370054923
2018,10,22,14,0.334017056
2018,10,22,15,0.133570997
2018,10,22,16,0.065041583
2018,10,22,17,0.125995354
2018,10,22,18,0.13874165
2018,10,22,19,0.130180279
2018,10,22,20,0.112651988
2018,10,22,21,0.0936065
2018,10,22,22,0.084712799
2018,10,22,23,0.088751873
2018,10,22,24,0.19451118
2018,10,23,1,0.431865574
2018,10,23,2,0.508278276
2018,10,23,3,0.426983288
2018,10,23,4,0.335890056
2018,10,23,5,0.277262727
2018,10,23,6,0.251398744
2018,10,23,7,0.232404998
2018,10,23,8,0.184820138
2018,10,23,9,0.125743792
2018,10,23,10,0.080644146
2018,10,23,11,0.056734323
2018,10,23,12,0.050667585
2018,10,23,13,0.049544046
2018,10,23,14,0.03920851
2018,10,23,15,0.022152607
2018,10,23,16,0.027642428
2018,10,23,17,0.043762261
2018,10,23,18,0.075395522
2018,10,23,19,0.102650757
2018,10,23,20,0.128696062
2018,10,23,21,0.15758371
2018,10,23,22,0.184780242
2018,10,23,23,0.223063066
2018,10,23,24,0.318306813
2018,10,24,1,0.482857953
2018,10,24,2,0.497623578
2018,10,24,3,0.465177012
2018,10,24,4,0.4416025
2018,10,24,5,0.401394512
2018,10,24,6,0.347679913
2018,10,24,7,0.295769945
2018,10,24,8,0.244790937
2018,10,24,9,0.188337244
2018,10,24,10,0.158985631
2018,10,24,11,0.143026644
2018,10,24,12,0.133951747
2018,10,24,13,0.131165207
2018,10,24,14,0.143194346
2018,10,24,15,0.167754309
2018,10,24,16,0.207076762
2018,10,24,17,0.189204256
2018,10,24,18,0.147710075
2018,10,24,19,0.104825405
2018,10,24,20,0.070447166
2018,10,24,21,0.045373278
2018,10,24,22,0.028209212
2018,10,24,23,0.019869245
2018,10,24,24,0.017559081
2018,10,25,1,0.030818076
2018,10,25,2,0.043323053
2018,10,25,3,0.045070542
2018,10,25,4,0.036187475
2018,10,25,5,0.024363971
2018,10,25,6,0.016013857
2018,10,25,7,0.02648177
2018,10,25,8,0.055726833
2018,10,25,9,0.083714305
2018,10,25,10,0.116840478
2018,10,25,11,0.155892439
2018,10,25,12,0.186127677
2018,10,25,13,0.19945513
2018,10,25,14,0.169164777
2018,10,25,15,0.109337756
2018,10,25,16,0.098969417
2018,10,25,17,0.107758783
2018,10,25,18,0.159896433
2018,10,25,19,0.224949686
2018,10,25,20,0.267745041
2018,10,25,21,0.296226091
2018,10,25,22,0.306892861
2018,10,25,23,0.26476282
2018,10,25,24,0.278752974
2018,10,26,1,0.284815961
2018,10,26,2,0.247802436
2018,10,26,3,0.206102118
2018,10,26,4,0.162951904
2018,10,26,5,0.128613741
2018,10,26,6,0.104758789
2018,10,26,7,0.101646782
2018,10,26,8,0.124688657
2018,10,26,9,0.186438269
2018,10,26,10,0.226390849
2018,10,26,11,0.233279274
2018,10,26,12,0.241992756
2018,10,26,13,0.253951253
2018,10,26,14,0.251727503
2018,10,26,15,0.098165238
2018,10,26,16,0.026269981
2018,10,26,17,0.031069172
2018,10,26,18,0.040926074
2018,10,26,19,0.053978797
2018,10,26,20,0.069739093
2018,10,26,21,0.079084901
2018,10,26,22,0.075720977
2018,10,26,23,0.064948206
2018,10,26,24,0.065394378
2018,10,27,1,0.065258506
2018,10,27,2,0.120550732
2018,10,27,3,0.241290175
2018,10,27,4,0.409722333
2018,10,27,5,0.501529565
2018,10,27,6,0.534756315
2018,10,27,7,0.554612551
2018,10,27,8,0.558727733
2018,10,27,9,0.536078588
2018,10,27,10,0.507877416
2018,10,27,11,0.469787028
2018,10,27,12,0.440299174
2018,10,27,13,0.426844762
2018,10,27,14,0.394308756
2018,10,27,15,0.171158005
2018,10,27,16,0.048442967
2018,10,27,17,0.046668026
2018,10,27,18,0.057828163
2018,10,27,19,0.06917613
2018,10,27,20,0.092777759
2018,10,27,21,0.124195445
2018,10,27,22,0.154333493
2018,10,27,23,0.187603071
2018,10,27,24,0.34304533
2018,10,28,1,0.478533666
2018,10,28,2,0.718749925
2018,10,28,3,0.9056015
2018,10,28,4,0.979546973
2018,10,28,5,0.999127634
2018,10,28,6,0.996319915
2018,10,28,7,0.976336112
2018,10,28,8,0.921456065
2018,10,28,9,0.856357114
2018,10,28,10,0.801798348
2018,10,28,11,0.747602513
2018,10,28,12,0.698808633
2018,10,28,13,0.631765307
2018,10,28,14,0.527359606
2018,10,28,15,0.251376985
2018,10,28,16,0.216544564
2018,10,28,17,0.162602966
2018,10,28,18,0.111305599
2018,10,28,19,0.069919663
2018,10,28,20,0.042737437
2018,10,28,21,0.027019691
2018,10,28,22,0.021229079
2018,10,28,23,0.02754358
2018,10,28,24,0.077850165
2018,10,29,1,0.169385486
2018,10,29,2,0.29995187
2018,10,29,3,0.411227609
2018,10,29,4,0.478363763
2018,10,29,5,0.509675314
2018,10,29,6,0.51504471
2018,10,29,7,0.510074551
2018,10,29,8,0.505489022
2018,10,29,9,0.519347953
2018,10,29,10,0.522304335
2018,10,29,11,0.527586854
2018,10,29,12,0.538397174
2018,10,29,13,0.558909546
2018,10,29,14,0.51662338
2018,10,29,15,0.241079408
2018,10,29,16,0.141221197
2018,10,29,17,0.231290951
2018,10,29,18,0.368558525
2018,10,29,19,0.438161135
2018,10,29,20,0.47589074
2018,10,29,21,0.500887114
2018,10,29,22,0.498074981
2018,10,29,23,0.545822982
2018,10,29,24,0.847516002
2018,10,30,1,0.961930387
2018,10,30,2,0.999693026
2018,10,30,3,0.996584712
2018,10,30,4,0.989659687
2018,10,30,5,0.974571188
2018,10,30,6,0.940868057
2018,10,30,7,0.886676986
2018,10,30,8,0.826615389
2018,10,30,9,0.778115318
2018,10,30,10,0.724616177
2018,10,30,11,0.700341818
2018,10,30,12,0.701643055
2018,10,30,13,0.715061016
2018,10,30,14,0.680886153
2018,10,30,15,0.617449702
2018,10,30,16,0.652345295
2018,10,30,17,0.583373557
2018,10,30,18,0.471019022
2018,10,30,19,0.359872557
2018,10,30,20,0.27785277
2018,10,30,21,0.216615914
2018,10,30,22,0.170250634
2018,10,30,23,0.140138767
2018,10,30,24,0.172814126
2018,10,31,1,0.315693202
2018,10,31,2,0.388774087
2018,10,31,3,0.372904047
2018,10,31,4,0.313768006
2018,10,31,5,0.251755661
2018,10,31,6,0.216724718
2018,10,31,7,0.200754136
2018,10,31,8,0.194199443
2018,10,31,9,0.201527317
2018,10,31,10,0.211642889
2018,10,31,11,0.238615087
2018,10,31,12,0.286606427
2018,10,31,13,0.313381341
2018,10,31,14,0.339387928
2018,10,31,15,0.395579023
2018,10,31,16,0.482830977
2018,10,31,17,0.478204859
2018,10,31,18,0.407213296
2018,10,31,19,0.340377644
2018,10,31,20,0.316687106
2018,10,31,21,0.329802742
2018,10,31,22,0.342073063
2018,10,31,23,0.337994283
2018,10,31,24,0.322460822
2018,11,1,1,0.313684893
2018,11,1,2,0.291880872
2018,11,1,3,0.287635565
2018,11,1,4,0.331136927
2018,11,1,5,0.3788626
2018,11,1,6,0.385309068
2018,11,1,7,0.383865979
2018,11,1,8,0.403545141
2018,11,1,9,0.418215952
2018,11,1,10,0.401727129
2018,11,1,11,0.397732677
2018,11,1,12,0.393070624
2018,11,1,13,0.375232862
2018,11,1,14,0.303899688
2018,11,1,15,0.072532931
2018,11,1,16,0.032683336
2018,11,1,17,0.022246935
2018,11,1,18,0.020138002
2018,11,1,19,0.027104152
2018,11,1,20,0.042362419
2018,11,1,21,0.063644251
2018,11,1,22,0.085747811
2018,11,1,23,0.099559817
2018,11,1,24,0.128836459
2018,11,2,1,0.103974569
2018,11,2,2,0.079880976
2018,11,2,3,0.06848072
2018,11,2,4,0.083911033
2018,11,2,5,0.127274503
2018,11,2,6,0.194104258
2018,11,2,7,0.297646981
2018,11,2,8,0.456607597
2018,11,2,9,0.636542856
2018,11,2,10,0.740635912
2018,11,2,11,0.794257854
2018,11,2,12,0.804406605
2018,11,2,13,0.793122994
2018,11,2,14,0.741094199
2018,11,2,15,0.295072199
2018,11,2,16,0.108797601
2018,11,2,17,0.181305674
2018,11,2,18,0.271686552
2018,11,2,19,0.24043068
2018,11,2,20,0.225668351
2018,11,2,21,0.224296446
2018,11,2,22,0.216614291
2018,11,2,23,0.222561569
2018,11,2,24,0.409480366
2018,11,3,1,0.613258838
2018,11,3,2,0.845302715
2018,11,3,3,0.962362039
2018,11,3,4,0.989981901
2018,11,3,5,0.985823819
2018,11,3,6,0.966451452
2018,11,3,7,0.923264367
2018,11,3,8,0.884673562
2018,11,3,9,0.856762818
2018,11,3,10,0.844385506
2018,11,3,11,0.850235082
2018,11,3,12,0.849245087
2018,11,3,13,0.841563265
2018,11,3,14,0.80919994
2018,11,3,15,0.575261042
2018,11,3,16,0.683173862
2018,11,3,17,0.752936734
2018,11,3,18,0.75139198
2018,11,3,19,0.693575089
2018,11,3,20,0.62827041
2018,11,3,21,0.596580182
2018,11,3,22,0.600163025
2018,11,3,23,0.606763597
2018,11,3,24,0.641122123
2018,11,4,1,0.739997037
2018,11,4,2,0.75468815
2018,11,4,3,0.743307519
2018,11,4,4,0.745435436
2018,11,4,5,0.747118715
2018,11,4,6,0.710395247
2018,11,4,7,0.658769714
2018,11,4,8,0.592483417
2018,11,4,9,0.545036713
2018,11,4,10,0.509484526
2018,11,4,11,0.473802982
2018,11,4,12,0.437228442
2018,11,4,13,0.391892573
2018,11,4,14,0.347369144
2018,11,4,15,0.121609416
2018,11,4,16,0.081185664
2018,11,4,17,0.083220759
2018,11,4,18,0.116604363
2018,11,4,19,0.192911933
2018,11,4,20,0.281671536
2018,11,4,21,0.364116348
2018,11,4,22,0.439824627
2018,11,4,23,0.490137743
2018,11,4,24,0.590573834
2018,11,5,1,0.723878788
2018,11,5,2,0.824063746
2018,11,5,3,0.911255643
2018,11,5,4,0.933159796
2018,11,5,5,0.89982681
2018,11,5,6,0.8599627
2018,11,5,7,0.851953204
2018,11,5,8,0.860413114
2018,11,5,9,0.866401936
2018,11,5,10,0.861967791
2018,11,5,11,0.866233359
2018,11,5,12,0.866465251
2018,11,5,13,0.846669572
2018,11,5,14,0.802311646
2018,11,5,15,0.517620131
2018,11,5,16,0.349351921
2018,11,5,17,0.403979295
2018,11,5,18,0.38414965
2018,11,5,19,0.302489211
2018,11,5,20,0.260645006
2018,11,5,21,0.246004991
2018,11,5,22,0.224608035
2018,11,5,23,0.182005958
2018,11,5,24,0.14681428
2018,11,6,1,0.084639216
2018,11,6,2,0.079967379
2018,11,6,3,0.103308491
2018,11,6,4,0.151245967
2018,11,6,5,0.211493291
2018,11,6,6,0.268308433
2018,11,6,7,0.307392392
2018,11,6,8,0.329714618
2018,11,6,9,0.325010393
2018,11,6,10,0.295568628
2018,11,6,11,0.256480041
2018,11,6,12,0.222553733
2018,11,6,13,0.202863142
2018,11,6,14,0.193058173
2018,11,6,15,0.106622548
2018,11,6,16,0.042876582
2018,11,6,17,0.048702712
2018,11,6,18,0.061892926
2018,11,6,19,0.077003648
2018,11,6,20,0.083747063
2018,11,6,21,0.08468388
2018,11,6,22,0.072957041
2018,11,6,23,0.056382091
2018,11,6,24,0.101442957
2018,11,7,1,0.242418646
2018,11,7,2,0.349967282
2018,11,7,3,0.379684726
2018,11,7,4,0.360878771
2018,11,7,5,0.314876013
2018,11,7,6,0.267315228
2018,11,7,7,0.209450256
2018,11,7,8,0.175397071
2018,11,7,9,0.168353971
2018,11,7,10,0.199483456
2018,11,7,11,0.22017456
2018,11,7,12,0.239490328
2018,11,7,13,0.261866113
2018,11,7,14,0.284789107
2018,11,7,15,0.282071448
2018,11,7,16,0.301167095
2018,11,7,17,0.295687443
2018,11,7,18,0.256486344
2018,11,7,19,0.203865007
2018,11,7,20,0.155360311
2018,11,7,21,0.119254604
2018,11,7,22,0.102373752
2018,11,7,23,0.103117527
2018,11,7,24,0.150595497
2018,11,8,1,0.3051304
2018,11,8,2,0.323032601
2018,11,8,3,0.317175393
2018,11,8,4,0.300126094
2018,11,8,5,0.270268743
2018,11,8,6,0.223555573
2018,11,8,7,0.173896852
2018,11,8,8,0.144219175
2018,11,8,9,0.126430227
2018,11,8,10,0.110182457
2018,11,8,11,0.094238476
2018,11,8,12,0.083102782
2018,11,8,13,0.072573798
2018,11,8,14,0.062927102
2018,11,8,15,0.045069887
2018,11,8,16,0.033342949
2018,11,8,17,0.019911862
2018,11,8,18,0.012658642
2018,11,8,19,0.010108902
2018,11,8,20,0.010012927
2018,11,8,21,0.021726654
2018,11,8,22,0.048501453
2018,11,8,23,0.106203197
2018,11,8,24,0.201231421
2018,11,9,1,0.309309826
2018,11,9,2,0.392346356
2018,11,9,3,0.47337416
2018,11,9,4,0.528386761
2018,11,9,5,0.548096775
2018,11,9,6,0.521338867
2018,11,9,7,0.475152181
2018,11,9,8,0.443025549
2018,11,9,9,0.411420519
2018,11,9,10,0.37511344
2018,11,9,11,0.348697024
2018,11,9,12,0.330221703
2018,11,9,13,0.314575116
2018,11,9,14,0.295951485
2018,11,9,15,0.272084312
2018,11,9,16,0.25374916
2018,11,9,17,0.229603781
2018,11,9,18,0.217610001
2018,11,9,19,0.227990686
2018,11,9,20,0.252780785
2018,11,9,21,0.275309666
2018,11,9,22,0.277396337
2018,11,9,23,0.261732402
2018,11,9,24,0.360745739
2018,11,10,1,0.592841109
2018,11,10,2,0.600049103
2018,11,10,3,0.525304534
2018,11,10,4,0.465838107
2018,11,10,5,0.42135292
2018,11,10,6,0.376766667
2018,11,10,7,0.319391795
2018,11,10,8,0.289288302
2018,11,10,9,0.290251054
2018,11,10,10,0.312543841
2018,11,10,11,0.356740552
2018,11,10,12,0.422447498
2018,11,10,13,0.501041505
2018,11,10,14,0.566477987
2018,11,10,15,0.367172408
2018,11,10,16,0.620406886
2018,11,10,17,0.760453203
2018,11,10,18,0.78162577
2018,11,10,19,0.779481122
2018,11,10,20,0.769730489
2018,11,10,21,0.757266844
2018,11,10,22,0.744265462
2018,11,10,23,0.726920779
2018,11,10,24,0.728396375
2018,11,11,1,0.906570786
2018,11,11,2,0.876880765
2018,11,11,3,0.820339291
2018,11,11,4,0.77071455
2018,11,11,5,0.702851705
2018,11,11,6,0.636387701
2018,11,11,7,0.566154721
2018,11,11,8,0.521774673
2018,11,11,9,0.46552661
2018,11,11,10,0.412408669
2018,11,11,11,0.387300063
2018,11,11,12,0.369990274
2018,11,11,13,0.347104156
2018,11,11,14,0.319879958
2018,11,11,15,0.258530538
2018,11,11,16,0.278815743
2018,11,11,17,0.26049565
2018,11,11,18,0.233103664
2018,11,11,19,0.203487438
2018,11,11,20,0.179940443
2018,11,11,21,0.163191873
2018,11,11,22,0.155344476
2018,11,11,23,0.163934146
2018,11,11,24,0.269583067
2018,11,12,1,0.425064121
2018,11,12,2,0.454580727
2018,11,12,3,0.479632051
2018,11,12,4,0.477532909
2018,11,12,5,0.472762792
2018,11,12,6,0.509160506
2018,11,12,7,0.573696836
2018,11,12,8,0.646833218
2018,11,12,9,0.727591116
2018,11,12,10,0.790691683
2018,11,12,11,0.858353023
2018,11,12,12,0.918375932
2018,11,12,13,0.957542657
2018,11,12,14,0.969803322
2018,11,12,15,0.982757561
2018,11,12,16,0.989053981
2018,11,12,17,0.989175148
2018,11,12,18,0.987195356
2018,11,12,19,0.982489293
2018,11,12,20,0.977674644
2018,11,12,21,0.97456576
2018,11,12,22,0.966714357
2018,11,12,23,0.949831328
2018,11,12,24,0.87903879
2018,11,13,1,0.750370039
2018,11,13,2,0.651243484
2018,11,13,3,0.603367102
2018,11,13,4,0.580709728
2018,11,13,5,0.562863898
2018,11,13,6,0.541664527
2018,11,13,7,0.521333881
2018,11,13,8,0.498286648
2018,11,13,9,0.471354294
2018,11,13,10,0.432469199
2018,11,13,11,0.402625517
2018,11,13,12,0.388958441
2018,11,13,13,0.372856547
2018,11,13,14,0.344158397
2018,11,13,15,0.255739753
2018,11,13,16,0.384175586
2018,11,13,17,0.374776588
2018,11,13,18,0.309864606
2018,11,13,19,0.27830867
2018,11,13,20,0.281604924
2018,11,13,21,0.301889016
2018,11,13,22,0.319475465
2018,11,13,23,0.300242917
2018,11,13,24,0.310523796
2018,11,14,1,0.293690693
2018,11,14,2,0.202047477
2018,11,14,3,0.113340197
2018,11,14,4,0.073623999
2018,11,14,5,0.081865361
2018,11,14,6,0.14131954
2018,11,14,7,0.246647074
2018,11,14,8,0.367644454
2018,11,14,9,0.463799923
2018,11,14,10,0.494374725
2018,11,14,11,0.485380067
2018,11,14,12,0.468195649
2018,11,14,13,0.44460311
2018,11,14,14,0.411063811
2018,11,14,15,0.163994477
2018,11,14,16,0.035031449
2018,11,14,17,0.019818545
2018,11,14,18,0.029603963
2018,11,14,19,0.035417923
2018,11,14,20,0.037719103
2018,11,14,21,0.037334685
2018,11,14,22,0.033942808
2018,11,14,23,0.026734373
2018,11,14,24,0.019134538
2018,11,15,1,0.018679071
2018,11,15,2,0.038605794
2018,11,15,3,0.084904883
2018,11,15,4,0.179118959
2018,11,15,5,0.308274352
2018,11,15,6,0.432168241
2018,11,15,7,0.547028307
2018,11,15,8,0.662350179
2018,11,15,9,0.787473021
2018,11,15,10,0.862631325
2018,11,15,11,0.87709716
2018,11,15,12,0.860694507
2018,11,15,13,0.828346346
2018,11,15,14,0.796152154
2018,11,15,15,0.480630639
2018,11,15,16,0.126171919
2018,11,15,17,0.055614273
2018,11,15,18,0.125926807
2018,11,15,19,0.170550692
2018,11,15,20,0.164755202
2018,11,15,21,0.151567469
2018,11,15,22,0.135696554
2018,11,15,23,0.20477964
2018,11,15,24,0.297914499
2018,11,16,1,0.43952191
2018,11,16,2,0.573002563
2018,11,16,3,0.668861676
2018,11,16,4,0.751686713
2018,11,16,5,0.798859916
2018,11,16,6,0.801507267
2018,11,16,7,0.770326804
2018,11,16,8,0.697366927
2018,11,16,9,0.59989602
2018,11,16,10,0.49978578
2018,11,16,11,0.399709548
2018,11,16,12,0.308964228
2018,11,16,13,0.232260363
2018,11,16,14,0.173646146
2018,11,16,15,0.092289275
2018,11,16,16,0.02590079
2018,11,16,17,0.043277417
2018,11,16,18,0.114662014
2018,11,16,19,0.189056045
2018,11,16,20,0.271518323
2018,11,16,21,0.341260226
2018,11,16,22,0.384850025
2018,11,16,23,0.471313096
2018,11,16,24,0.737296242
2018,11,17,1,0.870689303
2018,11,17,2,0.97555992
2018,11,17,3,1
2018,11,17,4,1
2018,11,17,5,1
2018,11,17,6,0.998240121
2018,11,17,7,0.985657553
2018,11,17,8,0.966631835
2018,11,17,9,0.945665226
2018,11,17,10,0.910105679
2018,11,17,11,0.877735237
2018,11,17,12,0.841942676
2018,11,17,13,0.826207193
2018,11,17,14,0.806448571
2018,11,17,15,0.54684188
2018,11,17,16,0.480954816
2018,11,17,17,0.494197104
2018,11,17,18,0.465996885
2018,11,17,19,0.379304462
2018,11,17,20,0.307883091
2018,11,17,21,0.260006903
2018,11,17,22,0.233910229
2018,11,17,23,0.243070649
2018,11,17,24,0.346939034
2018,11,18,1,0.490768545
2018,11,18,2,0.517896945
2018,11,18,3,0.520090804
2018,11,18,4,0.501656345
2018,11,18,5,0.491403712
2018,11,18,6,0.482819282
2018,11,18,7,0.459266097
2018,11,18,8,0.439433641
2018,11,18,9,0.433375504
2018,11,18,10,0.427350203
2018,11,18,11,0.416238457
2018,11,18,12,0.375849502
2018,11,18,13,0.331959782
2018,11,18,14,0.267257397
2018,11,18,15,0.186666412
2018,11,18,16,0.13694117
2018,11,18,17,0.089555082
2018,11,18,18,0.05818578
2018,11,18,19,0.038956099
2018,11,18,20,0.030814859
2018,11,18,21,0.026767579
2018,11,18,22,0.022654612
2018,11,18,23,0.019521499
2018,11,18,24,0.03122423
2018,11,19,1,0.068388722
2018,11,19,2,0.109695549
2018,11,19,3,0.165527912
2018,11,19,4,0.227385743
2018,11,19,5,0.282859661
2018,11,19,6,0.32042799
2018,11,19,7,0.338729826
2018,11,19,8,0.334053865
2018,11,19,9,0.331393994
2018,11,19,10,0.31988358
2018,11,19,11,0.301725917
2018,11,19,12,0.290549171
2018,11,19,13,0.285517956
2018,11,19,14,0.26061403
2018,11,19,15,0.126897495
2018,11,19,16,0.057379856
2018,11,19,17,0.080894512
2018,11,19,18,0.099906569
2018,11,19,19,0.100905944
2018,11,19,20,0.104535792
2018,11,19,21,0.107188901
2018,11,19,22,0.106516372
2018,11,19,23,0.118064402
2018,11,19,24,0.235491293
2018,11,20,1,0.306182243
2018,11,20,2,0.339072763
2018,11,20,3,0.31831347
2018,11,20,4,0.276110064
2018,11,20,5,0.232718286
2018,11,20,6,0.197740264
2018,11,20,7,0.17954335
2018,11,20,8,0.190027477
2018,11,20,9,0.221985941
2018,11,20,10,0.240990491
2018,11,20,11,0.233029857
2018,11,20,12,0.22051104
2018,11,20,13,0.227509637
2018,11,20,14,0.236562358
2018,11,20,15,0.151327699
2018,11,20,16,0.048576159
2018,11,20,17,0.128258684
2018,11,20,18,0.139646907
2018,11,20,19,0.134346134
2018,11,20,20,0.132518218
2018,11,20,21,0.131659139
2018,11,20,22,0.130188885
2018,11,20,23,0.131597621
2018,11,20,24,0.291103464
2018,11,21,1,0.464746354
2018,11,21,2,0.592428903
2018,11,21,3,0.647540293
2018,11,21,4,0.651588542
2018,11,21,5,0.62858764
2018,11,21,6,0.601706327
2018,11,21,7,0.565027335
2018,11,21,8,0.518496829
2018,11,21,9,0.473521991
2018,11,21,10,0.433520133
2018,11,21,11,0.398326496
2018,11,21,12,0.373214087
2018,11,21,13,0.364450541
2018,11,21,14,0.368438132
2018,11,21,15,0.217745077
2018,11,21,16,0.069632495
2018,11,21,17,0.15474467
2018,11,21,18,0.159002687
2018,11,21,19,0.122240161
2018,11,21,20,0.103656911
2018,11,21,21,0.093161478
2018,11,21,22,0.089199232
2018,11,21,23,0.115037352
2018,11,21,24,0.264743286
2018,11,22,1,0.448633645
2018,11,22,2,0.586186637
2018,11,22,3,0.642540961
2018,11,22,4,0.675370742
2018,11,22,5,0.681956384
2018,11,22,6,0.670960758
2018,11,22,7,0.638073323
2018,11,22,8,0.570920121
2018,11,22,9,0.501272927
2018,11,22,10,0.420038283
2018,11,22,11,0.339715653
2018,11,22,12,0.276440168
2018,11,22,13,0.206418305
2018,11,22,14,0.165074247
2018,11,22,15,0.125071571
2018,11,22,16,0.082032329
2018,11,22,17,0.115137704
2018,11,22,18,0.206916615
2018,11,22,19,0.328659022
2018,11,22,20,0.384837964
2018,11,22,21,0.425754401
2018,11,22,22,0.429260999
2018,11,22,23,0.441767043
2018,11,22,24,0.628244268
2018,11,23,1,0.773346008
2018,11,23,2,0.761636369
2018,11,23,3,0.748448312
2018,11,23,4,0.761920773
2018,11,23,5,0.766617827
